STATE,YEAR,TOTAL_REVENUE_GROSS,FEDERAL_REVENUE_GROSS,STATE_REVENUE_GROSS,LOCAL_REVENUE_GROSS,TOTAL_EXPENDITURE_GROSS,INSTRUCTION_EXPENDITURE_GROSS,SUPPORT_SERVICES_EXPENDITURE_GROSS,CAPITAL_OUTLAY_EXPENDITURE_GROSS,ENROLMENT_GROSS,RULING_PARTY,POPULATION,AVERAGE_SCORE_GROSS,AM_AVERAGE_SCORE_GROSS,AS_AVERAGE_SCORE_GROSS,HI_AVERAGE_SCORE_GROSS,BL_AVERAGE_SCORE_GROSS,WH_AVERAGE_SCORE_GROSS,HP_AVERAGE_SCORE_GROSS,TR_AVERAGE_SCORE_GROSS,TOTAL_REVENUE_PCT,FEDERAL_REVENUE_PCT,STATE_REVENUE_PCT,LOCAL_REVENUE_PCT,TOTAL_EXPENDITURE_PCT,INSTRUCTION_EXPENDITURE_PCT,SUPPORT_SERVICES_EXPENDITURE_PCT,CAPITAL_OUTLAY_EXPENDITURE_PCT,ENROLMENT_PCT,AVERAGE_SCORE_PCT,AM_AVERAGE_SCORE_PCT,AS_AVERAGE_SCORE_PCT,HI_AVERAGE_SCORE_PCT,BL_AVERAGE_SCORE_PCT,WH_AVERAGE_SCORE_PCT,HP_AVERAGE_SCORE_PCT,TR_AVERAGE_SCORE_PCT,TOTAL_REVENUE_PC,FEDERAL_REVENUE_PC,STATE_REVENUE_PC,LOCAL_REVENUE_PC,TOTAL_EXPENDITURE_PC,INSTRUCTION_EXPENDITURE_PC,SUPPORT_SERVICES_EXPENDITURE_PC,CAPITAL_OUTLAY_EXPENDITURE_PC,ENROLMENT_PC
West Virginia,2011,3475642,510256,1927726,1037660,3670119,2010407,1160212,269242,20748,Democrat,1847066,224.5,211.6923077,244.8333333,218.8111111,211.5,225.5,218,234.2777778,9.404464892,-0.688602825,14.89982089,5.310376674,5.324179897,1.626760542,5.957369084,40.47750728,1.244327331,0.11148272,0,0,0,0,0,0,0,1.881709695,0.276252175,1.043669257,0.561788263,1.986999382,1.088432682,0.628137814,0.145767395,0.01123295
Wisconsin,2011,11664303,1002909,5226954,5434440,11440718,6138402,3668777,541918,60094,Republican,5707659,233,231,233,215,206.5,239,218,234.2777778,3.317912225,-10.08058515,5.554109427,4.0590266,2.913575743,2.396792111,6.167463092,-12.27466394,-1.509464886,0.215053763,0,0,0,0,0,0,0,2.043622963,0.175712845,0.915778956,0.952131163,2.004450161,1.075467543,0.642781393,0.094945756,0.01052866
Wyoming,2011,1650621,154955,878979,616687,1656850,825783,528352,234408,6790,Republican,564948,234,207.5,244.8333333,224,213.7954545,236.5,218,234.2777778,-3.95576645,25.0221878,-0.219884756,-13.59865611,-2.318566989,4.84442509,4.657731787,-31.19367849,1.434120108,0.321543408,0,0,0,0,0,0,0,2.921721999,0.274281881,1.555858238,1.09158188,2.932747793,1.46169736,0.935222357,0.414919603,0.012018805
Alabama,2012,7136949,789954,3948651,2398344,7222161,3695221,2239569,580949,55859,Republican,4828645,225.75,211.6923077,244.8333333,216.5,209,234.75,218,234.2777778,-3.250439728,-26.65713463,-0.427752172,2.755007303,-2.558188546,-3.87179684,-2.453930012,2.971730804,-1.118762281,0.110864745,0,0,0.231481481,-0.238663484,-0.106382979,0,0,1.47804384,0.163597448,0.817755499,0.496690894,1.495691027,0.765270795,0.463808998,0.120313048,0.011568256
Arizona,2012,7934798,1050228,2845535,4039035,8054662,3917564,2856528,699033,83892,Republican,6543914,225,202.25,238,216,216,237.5,218,234.2777778,-5.865192677,-15.69945433,-6.841248374,-2.1758006,-6.454449303,-1.513611137,-2.677873905,-5.679346506,1.605987937,0.67114094,0.872817955,-0.209643606,0.465116279,0.934579439,0.8492569,0,0,1.212546192,0.160489273,0.434836858,0.617220061,1.230863058,0.598657623,0.436516739,0.10682185,0.012819851
Arkansas,2012,5169926,666267,3823172,680487,5299969,2548056,1683928,612420,36140,Democrat,2935039,228.5,211.6923077,244.8333333,220.5,209.75,235,218,234.2777778,-0.124334426,-19.43820388,3.294801936,4.995278594,-6.516738629,-0.439027669,1.705881074,1.083258921,-1.423817577,0.43956044,0,0,0.915331808,0.841346154,0.427350427,0,0,1.761450529,0.227004479,1.302596661,0.231849389,1.805757607,0.868150645,0.573732751,0.208658215,0.012313295
California,2012,69016392,8793325,36413273,23809794,70191877,34213049,20393761,6736656,468007,Democrat,37710810,223,211.6923077,243.25,211.25,214,240.5,218,238,-2.729877474,-11.9806759,-3.547927895,2.582446023,0.492746326,-0.035643277,0.630187032,3.263235828,1.282239949,0.224719101,0,-0.511247444,0.595238095,-1.154734411,0,0,-1.244813278,1.830148756,0.233177834,0.965592439,0.631378483,1.861319791,0.907247789,0.540793502,0.178639918,0.01241042
Colorado,2012,8616009,705634,3702427,4207948,8472536,4174705,2751179,697434,65921,Democrat,5178100,235.25,211.6923077,241.75,219,215.5,245.75,218,238.75,-1.502857226,-27.20079068,5.967618634,-1.78121776,-2.350212086,-0.708314881,-1.917178707,-15.70307269,2.108116481,0.749464668,0,0.729166667,1.154734411,-0.231481481,0.306122449,0,-0.933609959,1.663932524,0.136272764,0.715016512,0.812643248,1.63622487,0.806223325,0.531310519,0.134689172,0.012730731
Connecticut,2012,10070907,509564,3735476,5825867,9791336,5485615,2932123,637389,40895,Democrat,3580466,235.5,211.6923077,249.75,214.75,212.75,245.75,218,239.5,2.941163844,-35.99696542,17.26494514,0.419821664,3.730768196,2.268350403,3.080798315,23.49723706,1.885993323,0.426439232,0,0.705645161,0.821596244,0.353773585,-0.101626016,0,0,2.812736387,0.142317788,1.043293247,1.627125352,2.734654093,1.532095264,0.818922174,0.178018448,0.011421698
Delaware,2012,1855867,183793,1090060,582014,1915966,1053066,531313,149584,10089,Democrat,916337,233.5,211.6923077,255.5,223.75,221,242.75,218,244.5,5.49673994,-4.365133051,7.923954433,4.497972932,5.918552937,9.20703859,6.870049361,-18.03481701,4.106903312,0.430107527,0,1.590457256,0.561797753,0,0.309917355,0,2.731092437,2.025310557,0.200573588,1.189584181,0.635152788,2.09089669,1.149212571,0.579822707,0.163241253,0.011010141
Florida,2012,24139266,3068321,8702317,12368628,25352047,13558844,7607362,1837264,195358,Republican,19348686,233.5,211.6923077,254,229.75,218.75,243,218,237.25,-8.748975049,-34.86038057,-4.044516342,-2.41096123,-6.075512303,-5.078189757,-5.821424773,-17.13095082,-0.136485623,0.430107527,0,0.793650794,0.76754386,0.574712644,0.206185567,0,-0.524109015,1.247592007,0.158580329,0.449762687,0.639248991,1.310272284,0.700763039,0.393172022,0.094955492,0.010096706
Georgia,2012,17559894,1862297,7455147,8242450,17400209,9611118,5043644,1566020,128538,Republican,9892504,230.25,211.6923077,253.5,223.75,216.75,240.75,218,232,-2.607586682,-17.85775249,-0.498392457,-0.337867862,1.23769155,-0.622715997,0.77007437,14.44210188,-0.224331856,0.326797386,0,0.396039604,0.111856823,0.347222222,0.3125,0,1.310043668,1.7750707,0.188253348,0.753615768,0.833201584,1.75892868,0.971555634,0.50984503,0.158303701,0.012993475
Idaho,2012,1981482,266087,1238989,476406,1911706,1073312,609786,69239,21884,Republican,1621887,230.25,211.6923077,227,211.75,213.7954545,234.25,218,225.1388889,-5.191432271,-9.061797254,-6.148075261,-0.17203553,-2.50466897,-2.828383971,-0.632427685,-17.10286864,0.22441035,-0.10845987,0,0,-0.117924528,0,-0.106609808,0,-3.900877405,1.221713967,0.164060135,0.763918201,0.29373563,1.178692474,0.661767435,0.375973172,0.042690397,0.013492925
Illinois,2012,29900021,2430413,10142137,17327471,29067543,14896596,9358604,2032447,151409,Democrat,12827007,229,211.6923077,250.75,215.75,209,239.75,218,234,1.329953005,-16.04492319,1.111140798,4.495632464,1.89892623,1.777718322,0.938283642,7.829787369,-0.303549088,0,0,1.313131313,0.348837209,0.239808153,-0.104166667,0,-0.213219616,2.331020869,0.189476236,0.790686167,1.350858466,2.26612046,1.161346213,0.729601535,0.158450603,0.011803923
Indiana,2012,12395432,1096902,7462594,3835936,11351906,5659432,3670372,894450,75678,Republican,6544147,234.75,211.6923077,240.4166667,223.5,215,239,218,230.25,2.229060165,7.078658596,1.664899275,2.009210766,2.144889478,0.893802003,3.427790626,6.018815391,-3.750620016,0.967741935,0,-1.803948237,2.288329519,0.938967136,0.631578947,0,1.208791209,1.894124933,0.167615734,1.140346328,0.586162872,1.734665496,0.864808202,0.560863318,0.136679387,0.011564227
Iowa,2012,6262807,512246,2681035,3069526,6256926,3072424,1688512,900591,35492,Republican,3075158,233.5,211.6923077,234,218.5,208.75,236.75,218,230.25,2.69472507,-14.15178452,5.645976718,3.559278117,3.295729083,2.551175888,3.055511645,4.554420272,1.54788132,0.646551724,0,3.083700441,1.627906977,0.119904077,0.530785563,0,0.108695652,2.036580559,0.166575506,0.871836504,0.998168549,2.034668137,0.99911094,0.549081381,0.292860074,0.011541521
Kansas,2012,5613619,410051,3173205,2030363,5615714,2935226,1569972,662722,36167,Republican,2870070,234.75,211.6923077,242.75,221.75,214.75,240,218,234.75,1.349553492,-33.00914883,7.742494079,2.461099499,-0.820042436,3.360197873,2.566025607,-22.19536334,1.569871939,-0.106382979,0,0.935550936,-0.112612613,-0.348027842,0,0,0.320512821,1.955917103,0.142871428,1.105619375,0.7074263,1.95664705,1.022701885,0.54701523,0.230907957,0.012601435
Kentucky,2012,7192430,983232,3920971,2288227,7444529,3697663,2320305,764062,50583,Democrat,4372661,232.75,211.6923077,253.75,228,215.75,235,218,232.75,1.236398052,-15.57979476,5.853461658,2.347130785,2.628659264,0.918805087,3.648621967,4.186910332,1.380927566,-0.107296137,0,-0.87890625,-0.436681223,-0.804597701,0.213219616,0,-0.957446809,1.644863391,0.224858959,0.896701345,0.523303087,1.702516843,0.845632213,0.530639123,0.174736162,0.011568013
Louisiana,2012,8477993,1527734,3588546,3361713,8504567,4365583,2793437,777379,57434,Republican,4558249,220.5,211.6923077,244.8333333,220.5,208.75,232.25,218,234.2777778,5.67220127,2.035181551,9.764259918,3.236123813,3.476110463,4.877434711,8.154787762,-3.984491854,-1.492178924,0,0,0,0.684931507,0.360576923,0.107758621,0,0,1.859923185,0.335158084,0.787264145,0.737500957,1.865753056,0.957732454,0.612831155,0.170543338,0.012600014
Maine,2012,2611056,239982,1012326,1358748,2625759,1376755,887596,131394,13345,Republican,1335161,234.25,211.6923077,231.5,218.8111111,205.75,235.5,218,234.2777778,-1.6316514,-17.04448823,-2.967081735,2.795668012,-3.766709974,-3.825788217,1.530049644,-20.29481347,-1.389196778,0.536480687,0,0,0,1.856435644,0.426439232,0,0,1.955611346,0.179740121,0.75820519,1.017666034,1.966623501,1.031152797,0.664785745,0.098410604,0.009995049
Maryland,2012,13752912,859635,5980541,6912736,13212140,7140620,4161605,1139120,63703,Democrat,5854286,238.75,211.6923077,261.5,232.25,221,251,218,246.5,2.298225074,-31.55576115,8.57249345,3.489695623,-0.268401368,-0.900629587,0.268838513,15.08134151,0.926835451,-0.10460251,0,0.576923077,-1.380042463,-0.225733634,0.4,0,0.407331976,2.349203985,0.146838573,1.021566251,1.180799162,2.256832003,1.219725172,0.710864655,0.194578809,0.010881429
Massachusetts,2012,15763456,979175,6200945,8583336,15696061,8801567,4642633,1159931,70952,Democrat,6644087,243.75,211.6923077,253.75,223.5,222.5,250.5,218,249.5,2.382169248,-18.22374295,7.222681404,1.987605123,3.598222363,1.331733959,1.288227165,41.93480889,0.778364866,-0.510204082,0,-0.490196078,-1.10619469,-1.33037694,0,0,-0.795228628,2.372554122,0.147375403,0.9333028,1.291875919,2.362410516,1.324721817,0.698761621,0.174580947,0.010678969
Michigan,2012,18622316,1866406,9796808,6959102,18063824,9070480,5802009,1200582,112068,Republican,9922378,227.25,211.6923077,247.25,217.25,202.75,233.75,218,225.25,-3.879988599,-26.09838418,-0.49464182,-0.626703737,-2.198836727,-1.394696576,-3.691600467,-5.723278046,-0.352998711,-0.10989011,0,-0.901803607,0.115207373,0.620347395,0.107066381,0,-1.422319475,1.876799695,0.188100675,0.987344768,0.701354252,1.820513591,0.914143767,0.584739767,0.120997406,0.01129447
Minnesota,2012,10681609,740098,6642440,3299071,10696348,5672620,2555775,1034162,62523,Democrat,5384439,237.75,213.125,236,218,216,244,218,226,-2.114655591,-12.19685232,5.604657108,-12.71259806,0.790277108,0.493359252,1.417348893,1.700012293,2.636374083,0.955414013,-0.408878505,0.212314225,1.160092807,1.886792453,0.826446281,0,1.34529148,1.983792369,0.137451274,1.23363641,0.612704685,1.986529702,1.053521082,0.474659477,0.192064949,0.011611795
Mississippi,2012,4477828,795110,2195720,1486998,4423270,2291333,1449935,329375,36663,Republican,2966093,219.75,211.6923077,244.8333333,217,208,231.5,218,234.2777778,-0.861550206,-20.9997367,5.998309411,3.349156595,1.783038868,2.375517444,4.071457949,-10.71573788,-2.789341111,0.113895216,0,0,0.462962963,0.240963855,0.433839479,0,0,1.509672151,0.268066443,0.740273484,0.501332224,1.491278257,0.772508819,0.488836662,0.111046754,0.012360705
Missouri,2012,10022622,994192,4115324,4913106,9910617,5056789,2994397,891474,67493,Democrat,6022124,230.5,211.6923077,243.5,223,208.5,236.25,218,232.9583333,1.081816931,-26.06891218,7.494731475,3.603829864,0.692018952,-0.864360829,0.643474906,4.901631995,0.325534382,0.217391304,0,0,1.363636364,0.481927711,0.105932203,0,-0.563196609,1.664300171,0.165089925,0.683367529,0.815842716,1.645701251,0.839701906,0.497232704,0.148033152,0.011207508
Montana,2012,1628318,214164,761029,653125,1652537,888206,536815,117001,10861,Democrat,1008377,234,210,244.8333333,226.25,213.7954545,238,218,236.6388889,-0.213995502,-19.03582756,6.640164116,-0.080471077,-0.184043818,-1.596361682,-0.622940501,12.79596637,1.136046187,-0.213219616,0,0,-0.330396476,0,0,0,1.007825464,1.614790897,0.212384852,0.754706821,0.647699224,1.6388087,0.88082731,0.532355458,0.116029025,0.010770773
Nebraska,2012,3764056,366016,1166374,2231666,3880517,2247992,984922,374671,22583,Republican,1853374,232.25,211.6923077,237.75,217,207.25,239.25,218,228,-2.972943155,-36.0077207,1.153175373,3.589216568,5.554213636,6.948285467,3.467757524,7.145900716,1.364513668,0.323974082,0,-0.105042017,0,0.606796117,0.314465409,0,1.10864745,2.030920904,0.197486314,0.62932468,1.20410991,2.093758195,1.212918709,0.531421073,0.202156176,0.012184805
Nevada,2012,4053945,403548,2401035,1249362,4109706,2049362,1336995,321145,33462,Republican,2781364,225,211.6923077,237.5,216,212.5,235.5,218,232.75,-2.233938981,-9.721209301,1.752956238,-6.75734978,-3.502091525,-5.190164465,-2.914041935,-0.80340761,-0.434420376,0,0,-0.210084034,0,-0.700934579,0,0,0.757575758,1.45753846,0.145089963,0.863258099,0.449190397,1.477586537,0.736819057,0.4806976,0.115463132,0.012030788
New Hampshire,2012,2963221,187243,1029325,1746653,2961684,1654634,868513,160056,13907,Democrat,1328682,241.75,211.6923077,248,224.25,225,242.5,218,234.2777778,0.550185324,1.339517665,-2.986396937,2.670130047,-1.318120086,0.030529662,1.523946902,-22.39370445,-1.994362227,0.31120332,0,-0.401606426,-0.774336283,-4.255319149,0.414078675,0,0,2.230195788,0.140923863,0.774696278,1.314575647,2.229039003,1.245319798,0.653665061,0.120462232,0.010466763
New Jersey,2012,27574528,1371038,10401941,15801549,26432652,14491817,8921990,940577,98152,Republican,8891314,238.75,211.6923077,257.75,224,221.75,246.75,218,234.2777778,5.076339124,6.779159404,11.47214799,1.117255338,2.785603122,2.683384836,3.323686536,2.537108745,1.755149856,-0.313152401,0,0.291828794,-0.444444444,-0.782997763,-0.303030303,0,0,3.101288291,0.154199705,1.169899185,1.777189401,2.972862279,1.629884739,1.003450109,0.105786051,0.011039088
New Mexico,2012,3478709,491732,2380982,605995,3616691,1688871,1097238,615427,25474,Republican,2070848,220,204.75,238,215,217.25,235.75,218,234.2777778,-3.135913436,-22.73661452,1.094254865,1.052387591,-2.104407248,-3.191485703,-2.41482048,-0.170484592,-0.890946582,-0.22675737,-0.606796117,0,0,0.115207373,-0.105932203,0,0,1.679847579,0.237454415,1.149761837,0.292631328,1.746478254,0.815545612,0.529849608,0.297185984,0.012301241
New York,2012,58981073,3769627,23314292,31897154,60216421,38431932,14662331,4094920,198361,Democrat,19542731,231,211.6923077,246,218.5,217,239.5,218,234.2777778,2.125050663,-26.35256542,0.544635109,8.319463073,1.294454204,1.579882919,1.394492015,-12.00914865,1.162268847,0.434782609,0,1.026694045,0.459770115,0.462962963,0.419287212,0,0,3.018056842,0.192891516,1.192990478,1.632174848,3.081269501,1.966558922,0.750270318,0.209536733,0.010150117
North Carolina,2012,12788659,1831015,7648102,3309542,13418244,7521325,3817233,728580,116264,Democrat,9716264,233.25,212,250,223.5,218.75,242.75,218,235.5,-11.24851183,-10.54928445,2.130339971,-32.09790498,-2.533445137,-0.593742025,-0.688813851,-25.69430209,-0.052439286,0.107296137,1.678657074,-0.199600798,0.449438202,0.574712644,0.103092784,0,0.426439232,1.31621156,0.188448461,0.787144318,0.340618781,1.381008585,0.774096402,0.392870449,0.074985612,0.011965916
North Dakota,2012,1345371,160050,658255,527066,1380563,685786,368323,160904,7380,Republican,693892,235.25,213.25,247.4166667,225.25,222.5,238.25,218,234.2777778,2.775078607,-14.34030528,4.413654173,7.177339,5.207715744,3.758563509,2.278419851,28.7571919,5.008537279,-0.106157113,-0.117096019,1.055139578,0.782997763,1.136363636,-0.104821803,0,0,1.938876655,0.230655491,0.948641864,0.759579301,1.989593481,0.988318067,0.530807388,0.23188623,0.010635661
Ohio,2012,22799205,2007733,9336277,11455195,22662376,10861218,7524489,2416140,129295,Republican,11589093,234.5,211.6923077,253.25,223.75,211.75,240.25,218,229.75,-2.935255089,-20.76454231,-5.063515362,3.009341273,-1.512446809,-1.924643952,-0.608620361,-3.148338405,-0.851954665,0.213675214,0,-0.295275591,0.788288288,-1.511627907,0.523012552,0,0.108932462,1.967298476,0.173243325,0.805608946,0.988446205,1.955491771,0.9371931,0.64927333,0.20848396,0.011156611
Oklahoma,2012,5824963,773014,2869071,2182878,5594867,2736786,1898922,496119,49274,Republican,3792951,227,225.25,242.5,216.75,210.75,233,218,230.6388889,-0.174289086,-20.18679874,4.670203987,2.697283427,-0.88788497,-4.528533968,4.628009832,-2.803333673,1.199424933,0.442477876,1.00896861,0.622406639,-0.115207373,-0.354609929,0.431034483,0,-1.553236903,1.535733786,0.203802791,0.756421847,0.575509148,1.475069675,0.721545309,0.500645012,0.130800266,0.01299094
Oregon,2012,6124872,550894,3038052,2535926,6314092,3250376,2057965,448562,42401,Democrat,3912310,228,210.375,245.5,209.75,209.25,233.75,218,234.25,0.202667197,-35.08484782,8.783061356,2.623989057,-0.056081113,-0.331596748,-0.643942485,-2.904244565,0.781992774,0.662251656,-2.829099307,0.204081633,0.841346154,0.35971223,0.537634409,0,0.321199143,1.565538518,0.140810416,0.776536624,0.648191478,1.613903806,0.830807375,0.526022989,0.114654002,0.010837843
Pennsylvania,2012,27881568,2145208,9561500,16174860,27851918,13450420,7682906,1735626,131315,Republican,12762443,235.75,211.6923077,251.25,216.25,215.5,241.75,218,231.25,-2.144219656,-36.37846782,3.242181334,1.988789144,-3.327938235,-2.263456794,-3.324504965,-20.71693547,1.132119065,-0.317124736,0,-1.277013752,1.051401869,0.700934579,-0.103305785,0,-0.751072961,2.184657593,0.168087568,0.749190418,1.267379607,2.18233437,1.053906372,0.601993364,0.135994809,0.010289174
South Carolina,2012,7889771,848254,3586738,3454779,7948441,3749691,2489094,869025,54058,Republican,4723976,225.75,211.6923077,244.8333333,220.5,209.5,236.25,218,226.25,1.505176335,-18.56021475,7.42869637,1.836085,-0.163374803,1.623646058,2.496091172,-14.47664955,-0.182801854,-0.110619469,0,0,-0.226244344,0,-0.316455696,0,1.004464286,1.670154759,0.179563571,0.759262536,0.731328652,1.682574382,0.79375742,0.526906572,0.183960503,0.011443327
South Dakota,2012,1298723,212615,395054,691054,1296971,649023,379791,172398,9657,Republican,828677,230,206.25,244.8333333,216.5,213.5,235.75,218,225.6388889,0.081839556,-18.97139808,5.446712648,4.607201136,-3.971962444,-1.888985804,-2.780970421,-13.64383177,3.129004699,-0.21691974,-1.079136691,0,0,-0.928074246,0.106157113,0,-3.687455542,1.567224624,0.25657162,0.476728569,0.833924436,1.565110411,0.78320383,0.458310053,0.208040045,0.011653515
Tennessee,2012,8983224,1257953,4017946,3707325,9256522,5151260,2693334,671532,74425,Republican,6459052,227,211.6923077,247.5,215.25,209,233.5,218,231.9583333,3.494639853,-1.168424567,1.579329517,7.409131786,3.292762114,4.125494096,2.205397127,1.563381453,-0.959465574,1.339285714,0,0.20242915,0.34965035,0.966183575,1.52173913,0,-0.990040337,1.390796049,0.194758147,0.622064352,0.573973549,1.43310845,0.797525705,0.41698596,0.103967579,0.011522589
Texas,2012,49979753,6140296,19801928,24037529,50215314,23902458,13954303,5538370,378750,Republican,25945549,229.5,211.6923077,259.25,221.5,220.5,243.5,218,240.25,-2.044965503,-21.46025716,0.910501202,1.932433052,-4.699992747,-4.979322804,-2.592910099,-15.52482303,0.796793664,0,0,1.467710372,-0.449438202,-0.226244344,0.205761317,0,1.157894737,1.926332451,0.236660862,0.763210985,0.926460604,1.935411504,0.921254663,0.537830323,0.213461276,0.01459788
Utah,2012,4217360,426702,2158049,1632609,4330417,2161779,1052249,666528,48362,Republican,2865431,232.25,200.5,233.5,209,213.7954545,237.5,218,234.2777778,1.837777117,-14.79286396,4.855761008,3.175638398,3.20552175,0.205901999,3.308729682,12.40899302,3.430429017,0.323974082,0,0,-0.238663484,0,0.422832981,0,0,1.47180651,0.148913724,0.753132426,0.569760361,1.511262006,0.75443415,0.367221894,0.232610033,0.01687774
Vermont,2012,1754161,124451,1372320,257390,1726321,904254,518561,45788,6133,Democrat,629208,237.5,211.6923077,244.8333333,218.8111111,205,238.5,218,233.25,4.011979847,16.50206416,3.246231488,2.748858302,0.220955986,1.785931372,1.31607483,-28.06849423,-0.405975966,0.210970464,0,0,0,0,0.210084034,0,-0.320512821,2.787887312,0.19778992,2.181027578,0.409069815,2.743641212,1.437130488,0.824148771,0.072770848,0.009747174
Virginia,2012,14940479,1365551,5564504,8010424,15129464,8123166,4744530,1078796,94005,Republican,8127098,236.5,211.6923077,252.75,223.25,219.75,243.5,218,240,1.945597323,-4.326347421,3.986543521,1.695559922,3.091133269,3.334021958,3.084453325,0.346862103,0.250613203,0.42462845,0,1.506024096,0.112107623,0.113895216,0.205761317,0,0.418410042,1.838353493,0.168024429,0.684685235,0.98564383,1.861607181,0.999516186,0.58379141,0.132740617,0.011566859
Washington,2012,11955582,1057045,7001110,3897427,12187889,5866729,3735795,1552074,78244,Democrat,6920688,233.75,211.125,249.5,214.75,219.5,240.25,218,235.5,0.416943104,-22.70966761,3.58962522,3.111799095,2.175319624,-2.338117161,9.001681216,5.775099602,1.548325135,0.754310345,-0.647058824,1.629327902,1.058823529,0.688073394,0.523012552,0,0.212765957,1.727513507,0.152736982,1.011620521,0.563156004,1.761080546,0.847708927,0.539801101,0.224265853,0.011305812
