STATE,YEAR,TOTAL_REVENUE,FEDERAL_REVENUE,STATE_REVENUE,LOCAL_REVENUE,TOTAL_EXPENDITURE,INSTRUCTION_EXPENDITURE,SUPPORT_SERVICES_EXPENDITURE,CAPITAL_OUTLAY_EXPENDITURE,ENROLMENT,RULING_PARTY,POPULATION,AVERAGE_SCORE,AM_AVERAGE_SCORE,AS_AVERAGE_SCORE,HI_AVERAGE_SCORE,BL_AVERAGE_SCORE,WH_AVERAGE_SCORE,HP_AVERAGE_SCORE,TR_AVERAGE_SCORE,TOTAL_REVENUE_PCT,FEDERAL_REVENUE_PCT,STATE_REVENUE_PCT,LOCAL_REVENUE_PCT,TOTAL_EXPENDITURE_PCT,INSTRUCTION_EXPENDITURE_PCT,SUPPORT_SERVICES_EXPENDITURE_PCT,CAPITAL_OUTLAY_EXPENDITURE_PCT,ENROLMENT_PCT,AVERAGE_SCORE_PCT,AM_AVERAGE_SCORE_PCT,AS_AVERAGE_SCORE_PCT,HI_AVERAGE_SCORE_PCT,BL_AVERAGE_SCORE_PCT,WH_AVERAGE_SCORE_PCT,HP_AVERAGE_SCORE_PCT,TR_AVERAGE_SCORE_PCT,TOTAL_REVENUE_PC,FEDERAL_REVENUE_PC,STATE_REVENUE_PC,LOCAL_REVENUE_PC,TOTAL_EXPENDITURE_PC,INSTRUCTION_EXPENDITURE_PC,SUPPORT_SERVICES_EXPENDITURE_PC,CAPITAL_OUTLAY_EXPENDITURE_PC,ENROLMENT_PC
California,2013,68868516.0,7836263.0,35141208.0,25891045.0,69727119.0,34194878.0,20595508.0,6160059.0,470515.0,Democrat,37939236,223.5,0.0,242.0,212.5,211.5,240.5,0.0,235.0,-0.214262142245858,-10.883960276687144,-3.49341021885069,8.741155005373004,-0.6621250490281061,-0.05311131434091454,0.9892584305562836,-8.559098163836776,0.5358894204573916,0.4494382022471877,0.0,-1.0224948875255602,1.1904761904761862,-2.309468822170901,0.0,0.0,-2.4896265560166,1.8152320199594951,0.20654772805651647,0.9262497536850768,0.6824345382179019,1.8378630239154,0.9013064469722056,0.542855106518223,0.16236644828588534,0.012401804822848831
Colorado,2013,8826868.0,696266.0,3693829.0,4436773.0,8699125.0,4292898.0,2773716.0,758041.0,66140.0,Democrat,5252551,237.0,0.0,243.5,221.5,215.0,246.5,0.0,236.5,2.447293172511777,-1.3276004274170417,-0.2322260506419149,5.4379236625547565,2.6743940657201204,2.8311701066302986,0.8191760696050654,8.689997906611957,0.3322158341044545,1.498929336188426,0.0,1.4583333333333393,2.3094688221708903,-0.462962962962965,0.612244897959191,0.0,-1.8672199170124528,1.6804916315900598,0.13255768482781033,0.7032447662097903,0.8446891805524592,1.6561714488826478,0.8172977282847896,0.5280702652863342,0.14431863679191312,0.012591976736637112
Connecticut,2013,10319361.0,434543.0,3870444.0,6014374.0,9758850.0,5562212.0,2966636.0,487318.0,39810.0,Democrat,3583651,236.5,0.0,251.5,216.5,213.5,245.5,0.0,239.5,2.4670469104719257,-14.722586367953785,3.613140601090725,3.235690069821362,-0.33178311928014903,1.3963247511901589,1.1770652186146258,-23.544648558415666,-2.6531360802054094,0.8528784648187626,0.0,1.4112903225806497,1.6431924882629012,0.7075471698113178,-0.20325203252032908,0.0,0.0,2.8795663975091323,0.12125706437373505,1.080028161224405,1.6782811719109925,2.723158588824637,1.5521076131576428,0.8278250309530699,0.13598366582013707,0.01110878263536265
Delaware,2013,1930466.0,151096.0,1124112.0,655258.0,1924626.0,1030897.0,560882.0,157935.0,10069.0,Democrat,925538,234.5,0.0,259.5,225.0,221.0,243.5,0.0,251.0,4.019630717071854,-17.790122583558677,3.1238647413903924,12.58457700330233,0.4519913192614133,-2.1051861896595248,5.565269436283328,5.5828163439940015,-0.19823570224997145,0.8602150537634357,0.0,3.1809145129224614,1.1235955056179805,0.0,0.6198347107438051,0.0,5.462184873949583,2.085777137189397,0.16325207608979858,1.2145498077874706,0.7079752533121276,2.0794672936173337,1.1138354124844143,0.6060064524633241,0.17064129187564422,0.010879077898476345
Florida,2013,24681548.0,3027018.0,9455562.0,12198968.0,25245400.0,13833236.0,7622221.0,1411455.0,198411.0,Republican,19622373,234.5,0.0,256.0,231.5,220.0,243.5,0.0,236.0,2.2464726143702984,-1.346110788278021,8.655683308249973,-1.3716961978321285,-0.4206642564207885,2.0237123459787565,0.19532395066779173,-23.1762555626192,1.5627719366496429,0.8602150537634357,0.0,1.5873015873015817,1.5350877192982448,1.1494252873563315,0.4123711340206171,0.0,-1.0482180293501009,1.2578268693597865,0.15426360512054274,0.4818765803707839,0.6216866838684597,1.2865620279463652,0.7049726350630476,0.3884454240065664,0.07193090254680208,0.010111468169522615
Georgia,2013,17459504.0,1805878.0,7580785.0,8072841.0,17317504.0,9555687.0,4956142.0,1632844.0,129329.0,Republican,9994930,231.0,0.0,254.5,224.0,217.5,241.5,0.0,235.0,-0.5717004897637712,-3.0295382530283854,1.6852518132774552,-2.0577498195318182,-0.4753103827660921,-0.5767383149390071,-1.7348964359895305,4.26712302524872,0.6153822215998472,0.6535947712418277,0.0,0.7920792079207928,0.22371364653244186,0.694444444444442,0.6250000000000089,0.0,2.620087336244548,1.7468360458752588,0.18067940445806024,0.7584630407616662,0.8076936006555323,1.7326288428233114,0.9560534190834752,0.4958656038611576,0.16336722718418234,0.012939460306375331
Idaho,2013,2015534.0,237912.0,1278155.0,499467.0,1967676.0,1113400.0,631575.0,62882.0,22803.0,Republican,1649039,230.0,0.0,227.0,211.5,0.0,234.0,0.0,216.0,1.7185116998287064,-10.5886420606794,3.161125724280045,4.840619135779156,2.927751442952009,3.7349810679466966,3.5732207692534823,-9.181241785698813,4.199415097788338,-0.2169197396963085,0.0,0.0,-0.2358490566037763,0.0,-0.2132196162046962,0.0,0.0,1.22224762422235,0.1442731190711681,0.7750908256263194,0.3028836795248627,1.1932258727658958,0.6751811206405669,0.3829957933074961,0.03813251232990851,0.013828053793755029
Illinois,2013,30057886.0,2311235.0,10382540.0,17364111.0,29517831.0,15285224.0,9509657.0,1942608.0,152779.0,Democrat,12825195,229.0,0.0,254.0,216.5,209.5,239.5,0.0,233.5,0.5279762178093561,-4.903611032363632,2.3703387165840963,0.21145613228843446,1.549109259079784,2.608837616325244,1.614054831254741,-4.42023826451563,0.904833926649018,0.0,0.0,2.626262626262621,0.6976744186046435,0.4796163069544335,-0.2083333333333326,0.0,-0.4264392324093813,2.343659180230788,0.18021051531770085,0.8095424669956285,1.3539061979174585,2.301550268826322,1.1918122102626898,0.7414824491947296,0.15146810633288615,0.011912411468207696
Indiana,2013,12236713.0,980013.0,7503451.0,3753249.0,11211155.0,5535933.0,3595471.0,862576.0,77584.0,Republican,6574320,237.0,0.0,236.0,228.5,217.0,240.5,0.0,233.0,-1.280463641767382,-10.656284700000553,0.5474905910732852,-2.1555886229593035,-1.2398887023905902,-2.182180119842414,-2.040692333093208,-3.5635306613002404,2.518565501202464,1.935483870967736,0.0,0.0,4.576659038901608,1.8779342723004744,1.2631578947368327,0.0,2.417582417582409,1.8612895326056536,0.14906682364107618,1.1413273159809685,0.5708953929836089,1.7052949962885895,0.8420540831599314,0.5468962569512893,0.1312038355297582,0.01180106839946945
Iowa,2013,6281345.0,459132.0,3118413.0,2703800.0,6318241.0,3174989.0,1748683.0,783793.0,35617.0,Republican,3089559,235.0,0.0,241.0,222.0,209.0,238.0,0.0,230.5,0.2960014574934222,-10.368846218418495,16.313774344609456,-11.914738627397197,0.9799540541153948,3.338243679908759,3.5635518136678983,-12.969039219801214,0.3521920432773662,1.2931034482758674,0.0,6.167400881057272,3.255813953488373,0.23980815347721676,1.0615711252653923,0.0,0.21739130434783596,2.0330878937738364,0.14860761681521534,1.0093391969533516,0.8751410800052694,2.045030051214429,1.0276511955266108,0.5659976067781842,0.2536908989276463,0.011528182501127185
Kansas,2013,5667223.0,420820.0,3193838.0,2052565.0,5621023.0,2969201.0,1595974.0,616590.0,36435.0,Republican,2878547,234.5,0.0,245.0,221.5,214.0,240.0,0.0,235.5,0.9548920224190516,2.6262586848952996,0.650225875731314,1.0934990442595716,0.09453829023344797,1.157491791092058,1.656207881414451,-6.96098816698405,0.7410069953272425,-0.21276595744680327,0.0,1.8711018711018657,-0.2252252252252229,-0.6960556844547551,0.0,0.0,0.6410256410256387,1.9687790402588528,0.1461918113548259,1.1095313017296573,0.7130559271743696,1.9527292762633368,1.0314929719750972,0.5544373602376477,0.21420181779210135,0.01265742751464541
Kentucky,2013,7216175.0,867735.0,3960822.0,2387618.0,7413896.0,3663594.0,2323851.0,729064.0,49770.0,Democrat,4389308,232.5,0.0,251.5,227.0,214.0,235.5,0.0,230.5,0.3301387709021775,-11.74666813122437,1.0163553874792841,4.34358129678567,-0.41148338598721024,-0.921365738305524,0.15282473640318986,-4.580518334899518,-1.6072593559100845,-0.21459227467811592,0.0,-1.7578125,-0.8733624454148492,-1.6091954022988464,0.4264392324093924,0.0,-1.9148936170212736,1.6440347772359563,0.1976928937317682,0.9023796006113036,0.5439622828928843,1.6890808300533935,0.8346632316529166,0.5294344803326629,0.1660999866038109,0.011338917205172204
Louisiana,2013,8121179.0,1229248.0,3370399.0,3521532.0,7940880.0,3963343.0,2657751.0,644212.0,56770.0,Republican,4570688,220.5,0.0,0.0,222.0,209.5,232.5,0.0,0.0,-4.208708358216384,-19.53782530204865,-6.078980177486926,4.754094118088004,-6.628050552132758,-9.213889645437966,-4.857313767949667,-17.130254354697005,-1.1561096214785629,0.0,0.0,0.0,1.3698630136986356,0.7211538461538547,0.21551724137931494,0.0,0.0,1.77679574716104,0.2689415685341025,0.7373942391167371,0.7704599395102006,1.7373489505299857,0.8671217549743059,0.5814772305613509,0.1409442079616898,0.01242044961283728
Maine,2013,2650346.0,196466.0,1029166.0,1424714.0,2535405.0,1351259.0,867538.0,70345.0,13550.0,Republican,1338560,235.5,0.0,231.5,0.0,209.5,236.5,0.0,0.0,1.5047551641941048,-18.13302664366494,1.6634957513686377,4.8549105500063305,-3.4410621843055647,-1.8518908593032184,-2.2598118964033187,-46.46254775712742,1.5361558636193262,1.0729613733905683,0.0,0.0,0.0,3.712871287128716,0.8528784648187626,0.0,0.0,1.9799979081998569,0.14677414535022712,0.7688605665790103,1.0643631962706193,1.894128765240258,1.00948706072197,0.6481128974420273,0.05255274324647382,0.010122818551278986
Maryland,2013,13814727.0,828432.0,6093652.0,6892643.0,13284637.0,7303090.0,4243954.0,955586.0,64629.0,Democrat,5894654,238.5,0.0,263.0,229.0,220.5,252.0,0.0,247.5,0.44946844711868383,-3.6297963670627653,1.891317190200681,-0.2906663873754156,0.5487150454052125,2.2752926216490943,1.9787798217274282,-16.111910948802592,1.4536207086008446,-0.20920502092049986,0.0,1.1538461538461495,-2.7600849256900206,-0.4514672686230292,0.8000000000000007,0.0,0.8146639511201537,2.343602694916445,0.14053954651112685,1.0337590637211276,1.1693040846841902,2.2536754489746134,1.238934465025428,0.7199666002448999,0.16211061751885691,0.010964002297675149
Massachusetts,2013,16114783.0,818054.0,6428534.0,8868195.0,16201905.0,9097982.0,4759997.0,1283156.0,70862.0,Democrat,6692315,242.5,0.0,252.5,221.0,219.5,250.5,0.0,247.5,2.228743493812524,-16.454770597697042,3.6702309083534783,3.3187446000016774,3.2227448657341498,3.367752583147986,2.5279620422290483,10.623476741288918,-0.12684631863795204,-1.0204081632653073,0.0,-0.9803921568627416,-2.212389380530977,-2.660753880266076,0.0,0.0,-1.5904572564612307,2.407953451085312,0.1222378205449086,0.9605844913157854,1.325131139224618,2.4209716667550767,1.3594670902370851,0.7112631428735796,0.1917357446563708,0.010588563150419549
Michigan,2013,18270327.0,1636324.0,9882361.0,6751642.0,17468264.0,8885537.0,5675448.0,962506.0,113420.0,Republican,9941747,227.0,0.0,245.0,217.5,204.0,234.0,0.0,222.0,-1.8901462095262445,-12.327542881881005,0.8732742338116717,-2.981131760965716,-3.2969763212927665,-2.0389549395401385,-2.1813306390941483,-19.830049092856623,1.2064103936895387,-0.219780219780219,0.0,-1.8036072144288595,0.23041474654377225,1.2406947890818865,0.21413276231263545,0.0,-2.844638949671774,1.8377380756118615,0.16459119307703166,0.9940266031714546,0.6791202793633755,1.75706181217446,0.8937601208318819,0.5708702907044406,0.09681457393755846,0.011408457688573246
Minnesota,2013,10848720.0,646542.0,6792440.0,3409738.0,10942019.0,5826404.0,2652321.0,1016760.0,63979.0,Democrat,5424696,240.0,214.0,236.5,220.5,220.0,246.0,0.0,229.0,1.5644740413171876,-12.641028620534033,2.258206321773315,3.3544897942481278,2.296774562682513,2.710987162898282,3.777562578865501,-1.6827150871913663,2.328743022567692,1.9108280254777064,0.0,0.4246284501061571,2.3201856148491906,3.773584905660377,1.6528925619834656,0.0,2.690582959641264,1.999876122090528,0.11918492759778612,1.2521328384115902,0.6285583560811518,2.017075058215244,1.0740517072293083,0.4889344951311557,0.18743170124187605,0.01179402495549981
Mississippi,2013,4444064.0,707522.0,2213501.0,1523041.0,4370050.0,2274357.0,1465175.0,285801.0,36959.0,Republican,2965492,220.0,0.0,0.0,218.0,208.5,232.5,0.0,0.0,-0.7540262823851229,-11.015834287079773,0.8098027070846836,2.423876831038108,-1.2031822610873877,-0.7408787810414319,1.051081600209658,-13.229297912713475,0.8073534626189982,0.2277904328018332,0.0,0.0,0.92592592592593,0.4819277108433662,0.8676789587852562,0.0,0.0,1.4985924763917755,0.2385850307470059,0.7464194811518629,0.5135879644929071,1.4736340546526512,0.7669408651245729,0.4940748449161218,0.0963755761269968,0.01246302468527988
Missouri,2013,10103589.0,894168.0,4235564.0,4973857.0,10001763.0,5139610.0,3082015.0,833040.0,67908.0,Democrat,6038723,231.0,0.0,243.5,226.0,209.5,236.5,0.0,0.0,0.8078424986994515,-10.060833319922102,2.921762660728544,1.236509043362788,0.9196803791327924,1.637817990823831,2.9260649139041917,-6.554762113084623,0.6148785800008882,0.4347826086956497,0.0,0.0,2.7272727272727337,0.9638554216867544,0.21186440677967155,0.0,0.0,1.673133376046558,0.14807236563094547,0.7014006106920287,0.8236603997235841,1.6562712017093681,0.85110875262866,0.5103752896100715,0.13794969565585308,0.011245423908332938
Montana,2013,1671053.0,210593.0,788329.0,672131.0,1679521.0,907018.0,545326.0,111496.0,11028.0,Democrat,1017858,233.5,210.0,0.0,225.5,0.0,238.0,0.0,239.0,2.6244873544356784,-1.6674137576810244,3.587248317738223,2.9100095693779915,1.6328832576819832,2.11797713593469,1.585462403248794,-4.705087990700928,1.537611637970726,-0.4264392324093813,0.0,0.0,-0.6607929515418554,0.0,0.0,0.0,0.0,1.641734898188156,0.20689821173483924,0.7744980144578124,0.6603386719955043,1.6500543297788102,0.8911046531048535,0.5357584260279921,0.10953983758048763,0.010834517191985523
Nebraska,2013,3870164.0,366241.0,1217306.0,2286617.0,3913038.0,2318463.0,1026626.0,298231.0,23097.0,Republican,1866890,233.0,0.0,237.5,217.0,208.5,240.0,0.0,230.5,2.81898037648749,0.06147272250394131,4.366695416735977,2.462330832660453,0.8380584339664043,3.1348421168758684,4.234243929976178,-20.401899266289625,2.2760483549572723,0.647948164146861,0.0,-0.21008403361344466,0.0,1.2135922330097193,0.6289308176100628,0.0,2.217294900221733,2.0730541167396037,0.19617706452977948,0.6520502011366497,1.2248268510731752,2.096019583371276,1.2418851673103397,0.5499124211924644,0.1597474944961942,0.012371912646165549
Nevada,2013,4131800.0,392009.0,2556472.0,1183319.0,4057443.0,2058538.0,1396907.0,222161.0,33827.0,Republican,2821770,225.0,0.0,237.0,216.0,211.0,235.5,0.0,234.5,1.920474994110677,-2.859387235223565,6.473749862038658,-5.286138044858091,-1.2716968075088595,0.4477491043554105,4.481093796162283,-30.82221426458453,1.0907895523280198,0.0,0.0,-0.4201680672268893,0.0,-1.4018691588784993,0.0,0.0,1.5151515151515138,1.4642582492549003,0.138923087282096,0.9059817065175404,0.4193534554552639,1.4379070583357254,0.7295201238938679,0.4950463716036389,0.0787310801376441,0.011987865772192631
New Hampshire,2013,2976317.0,163890.0,1020089.0,1792338.0,2878534.0,1642945.0,879507.0,72588.0,13953.0,Democrat,1334788,242.5,0.0,247.0,222.5,215.0,243.5,0.0,0.0,0.4419515115477335,-12.472028326826635,-0.8972870570519542,2.615573900482815,-2.807524367893399,-0.7064402157818561,1.2658417317875426,-54.64837306942571,0.3307686776443441,0.6224066390041472,0.0,-0.8032128514056214,-1.5486725663716785,-8.510638297872344,0.8281573498964745,0.0,0.0,2.2298050327093137,0.12278354315441853,0.7642329718277359,1.3427885177271597,2.1565477064522605,1.2308658753300148,0.6589113776869435,0.05438166959846808,0.010453345400168415
New Jersey,2013,28070096.0,1145079.0,10986132.0,15938885.0,28179900.0,15489942.0,9131634.0,933676.0,98832.0,Republican,8941024,238.0,0.0,258.5,223.0,220.0,246.0,0.0,0.0,1.7971948604160959,-16.48087069796752,5.616172981561806,0.8691299821302234,6.610188035615949,6.887507618954892,2.3497448439193445,-0.7336985701330123,0.6928029994294649,-0.6263048016701411,0.0,0.5836575875486361,-0.8888888888888835,-1.5659955257270708,-0.60606060606061,0.0,0.0,3.1394721678411783,0.1280702299870798,1.2287330847115498,1.7826688531425483,3.1517530877894973,1.732457266639705,1.021318587222224,0.1044260702129868,0.011053767443192187
New Mexico,2013,3518621.0,519318.0,2401884.0,597419.0,3536546.0,1709797.0,1096508.0,514077.0,25597.0,Republican,2076682,219.5,203.5,238.0,215.0,217.5,235.5,0.0,0.0,1.1473221818783852,5.609966404464228,0.877873079258884,-1.4151931946633225,-2.215975874079368,1.2390525978597466,-0.0665306888751549,-16.468240749918348,0.4828452539844541,-0.4535147392290218,-1.2135922330097082,0.0,0.0,0.23041474654377225,-0.21186440677966045,0.0,0.0,1.6943475216715895,0.25007102676288423,1.156596917582952,0.2876795773257533,1.7029790791271846,0.8233311599946453,0.5280095845199216,0.24754728937795964,0.012325912200327251
New York,2013,59623918.0,3335657.0,23632698.0,32655563.0,60505950.0,38756656.0,14846782.0,3982327.0,196988.0,Democrat,19625046,232.0,0.0,248.5,219.5,218.0,240.5,0.0,0.0,1.0899174384297885,-11.512279596893803,1.3657116415973558,2.3776698071558355,0.4808140291167495,0.8449328022333003,1.2579923342338928,-2.749577525324065,-0.6921723524281442,0.8695652173912993,0.0,2.053388090349073,0.919540229885052,0.92592592592593,0.8385744234800763,0.0,0.0,3.0381543054727107,0.16996938503991274,1.2042110882185957,1.663973832214202,3.0830985058582794,1.9748568232655352,0.7565221503175076,0.20292064538345544,0.010037581567961676
North Carolina,2013,12729402.0,1579889.0,7891977.0,3257536.0,13650536.0,7681386.0,3957680.0,653058.0,108034.0,Republican,9806654,233.5,215.5,249.5,224.5,220.0,243.0,0.0,236.5,-0.4633558530257154,-13.715125217434045,3.188699627698477,-1.5713956795230244,1.7311654192605277,2.1280957809960417,3.679288112619794,-10.365642757144032,-7.078717401775268,0.2145922746781048,3.3573141486810565,-0.39920159680638667,0.8988764044943753,1.1494252873563315,0.20618556701030852,0.0,0.8528784648187626,1.298037230639523,0.1611037770884952,0.8047573616852395,0.3321760918657883,1.391966719739475,0.7832830647435914,0.4035708815667403,0.06659335589896412,0.011016397641846035
North Dakota,2013,1405349.0,145905.0,685348.0,574096.0,1516575.0,718970.0,400607.0,224615.0,7824.0,Republican,704542,235.0,213.0,250.0,227.0,225.0,238.0,0.0,0.0,4.45810114830778,-8.837863167760071,4.1158821429385215,8.922981182622289,9.851922730074623,4.838827272647729,8.765132777480634,39.59565952369115,6.0162601626016174,-0.2123142250530785,-0.23419203747072626,0.0,1.5659955257270708,2.2727272727272707,-0.20964360587002465,0.0,0.0,1.9946986836838685,0.20709198316069166,0.9727567696460964,0.8148499308770805,2.152568619046132,1.020478552023868,0.5686062718759137,0.3188099502939498,0.01110508670881225
Ohio,2013,22536516.0,1721213.0,8990516.0,11824787.0,22015797.0,10800145.0,7376469.0,1998557.0,128668.0,Republican,11615387,235.0,0.0,252.5,225.5,208.5,241.5,0.0,230.0,-1.1521849117107408,-14.270821867250273,-3.703414112499016,3.2264138672453813,-2.8530944857679486,-0.5623034175356811,-1.96717677439624,-17.283063067537473,-0.484937545922115,0.4273504273504258,0.0,-0.5905511811023612,1.5765765765765716,-3.023255813953485,1.0460251046025215,0.0,0.2178649237472685,1.9402294559793831,0.1481838702403975,0.7740177748705229,1.0180278108684626,1.8953993526001331,0.9298136170581316,0.6350601146565328,0.1720611633516817,0.011077375209280586
Oklahoma,2013,5878111.0,715944.0,2890048.0,2272119.0,5796945.0,2800189.0,1972011.0,557341.0,49603.0,Republican,3813752,228.0,227.5,244.0,216.5,210.0,234.0,0.0,227.0,0.9124178127826844,-7.382789962406888,0.7311425893608003,4.088226643907712,3.611846358456772,2.3166955691822366,3.8489732595651693,12.340184512183573,0.667694930389251,0.8849557522123908,2.0179372197309364,1.2448132780082943,-0.23041474654378336,-0.7092198581560294,0.8620689655172376,0.0,0.0,1.541293455893304,0.1877269418672216,0.7577965216406309,0.5957699923854514,1.52001100228856,0.7342346854226494,0.5170789815383905,0.14613981192274694,0.01300635175019246
Oregon,2013,6077498.0,471682.0,3041825.0,2563991.0,6228197.0,3261733.0,2067538.0,343353.0,42858.0,Democrat,3952929,229.5,216.5,246.0,211.5,210.0,235.0,0.0,235.0,-0.7734692251527897,-14.378809716569796,0.12419142266162365,1.1066963310443656,-1.360369788720217,0.34940573029089705,0.4651682608790786,-23.45472866627133,1.0778047687554526,1.324503311258285,0.0,0.40816326530612734,1.6826923076923128,0.7194244604316502,1.0752688172043,0.0,0.6423982869379063,1.5374670276142066,0.1193246830388302,0.7695116709660103,0.6486306736093667,1.5755904039763933,0.8251433304266279,0.5230394980532157,0.08686040148962959,0.01084208696892861
Pennsylvania,2013,28484645.0,2049113.0,9764558.0,16670974.0,28495118.0,15456205.0,7737010.0,1501024.0,132216.0,Republican,12792475,235.0,0.0,248.0,218.5,217.0,241.5,0.0,229.5,2.1629952806097474,-4.4795190023531495,2.1237044396799742,3.0671919262361467,2.309356217406644,14.912433961169992,0.7042127028496825,-13.516852132890378,0.6861363895975359,-0.6342494714587699,0.0,-2.554027504911593,2.102803738317749,1.4018691588784993,-0.20661157024793875,0.0,-1.5021459227467782,2.2266719301777016,0.1601811221049875,0.7633048335056352,1.3031859745670795,2.2274906145995987,1.2082263205517303,0.6048094680661873,0.11733648101716047,0.010335451114815548
Rhode Island,2013,2282659.0,193393.0,841875.0,1247391.0,2231413.0,1265936.0,765178.0,35089.0,11037.0,Democrat,1066011,232.0,0.0,232.0,213.5,214.5,241.5,0.0,237.0,3.3682806240880936,-5.5153848408751145,8.071245186136068,1.8614302186190423,1.870955989939871,-0.49902341063519107,5.2099102555112315,4.329081556804337,1.9019481119010304,0.0,0.0,-4.132231404958676,-0.2336448598130869,-0.9237875288683584,0.8350730688935215,0.0,1.935483870967736,2.141309048405692,0.1814174525403584,0.7897432578087843,1.1701483380565492,2.09323637373348,1.187544969048162,0.7177955949797892,0.03291617065865174,0.01035355169880986
South Carolina,2013,8254462.0,814137.0,3819285.0,3621040.0,8224795.0,3933177.0,2621911.0,853410.0,54672.0,Republican,4773282,225.5,0.0,0.0,220.0,209.5,235.5,0.0,228.5,4.622326807710887,-4.022026421331349,6.48352346895702,4.8124930711921134,3.4768327524856697,4.893363213128763,5.335957581352901,-1.7968412876499529,1.135817085352775,-0.22123893805309214,0.0,0.0,-0.4524886877828038,0.0,-0.6329113924050667,0.0,2.0089285714285814,1.7293053291215559,0.1705612616225063,0.8001381439437267,0.7586059235553232,1.72309010865061,0.823998456407981,0.5492889378838292,0.17878893390333947,0.011453754460767246
